time,point
1576932733.3242853, [11,  210,  0] 
1576932733.3377979, [59,  177,  0] 
1576932733.3884625, [61,  172,  0] 
1576932733.4025524, [26,  245,  0] 
1576932733.446434, [20,  243,  0] 
1576932733.4568367, [39,  279,  0] 
1576932733.518906, [37,  235,  0] 
1576932733.5774622, [63,  221,  0] 
1576932733.628288, [98,  217,  0] 
1576932733.641325, [19,  189,  0] 
1576932733.686256, [11,  174,  0] 
1576932733.6977549, [11,  177,  0] 
1576932733.7479806, [15,  172,  0] 
1576932733.7596028, [90,  223,  0] 
1576932733.8077476, [95,  211,  0] 
1576932733.819529, [86,  276,  0] 
1576932733.8802764, [88,  215,  0] 
1576932733.9294891, [45,  162,  0] 
1576932733.9430704, [8,  211,  0] 
1576932733.989447, [20,  219,  0] 
1576932734.181705, [156,  356,  0] 
1576932734.2304153, [153,  352,  0] 
1576932734.2392166, [131,  326,  0] 
1576932734.2885377, [170,  320,  0] 
1576932734.2974381, [179,  310,  0] 
1576932734.3527648, [194,  307,  0] 
1576932734.6044133, [116,  304,  0] 
1576932734.6530192, [112,  300,  0] 
1576932734.6648822, [80,  221,  0] 
1576932734.71216, [76,  206,  0] 
1576932734.784989, [52,  135,  0] 
1576932734.8497367, [248,  210,  0] 
1576932734.8897176, [248,  210,  0] 
1576932736.3528318, [425,  366,  2039] 
1576932736.4279835, [427,  365,  1961] 
1576932736.481178, [424,  366,  2060] 
1576932736.5142033, [426,  367,  2060] 
1576932736.5486386, [426,  366,  2026] 
1576932736.5825555, [426,  366,  2039] 
1576932736.6166914, [427,  366,  2019] 
1576932736.634097, [427,  367,  2033] 
1576932736.6893904, [426,  367,  2060] 
1576932736.7075467, [426,  367,  2039] 
1576932736.7538872, [425,  367,  2039] 
1576932736.8203888, [426,  367,  2053] 
1576932736.8394642, [427,  368,  2039] 
1576932736.8952847, [428,  367,  2000] 
1576932736.9092546, [427,  366,  2060] 
1576932736.9519253, [428,  367,  2019] 
1576932736.984223, [429,  368,  2000] 
1576932737.0161536, [428,  368,  2013] 
1576932737.0524545, [429,  368,  2039] 
1576932737.071917, [428,  369,  2000] 
1576932737.124103, [428,  368,  2026] 
1576932737.1420643, [428,  368,  2046] 
1576932737.1886637, [427,  368,  2039] 
1576932737.2074192, [429,  368,  1993] 
1576932737.2560775, [428,  367,  2026] 
1576932737.2746394, [430,  367,  1993] 
1576932737.325856, [431,  367,  1974] 
1576932737.342458, [431,  367,  2006] 
1576932737.3884342, [434,  367,  2013] 
1576932737.4077752, [438,  367,  1987] 
1576932737.4590688, [441,  368,  1943] 
1576932737.4756408, [443,  369,  1937] 
1576932737.532997, [444,  369,  1919] 
1576932737.5492134, [445,  370,  1925] 
1576932737.5848289, [445,  370,  1980] 
1576932737.6180782, [446,  371,  1931] 
1576932737.6517491, [444,  370,  1943] 
1576932737.719817, [443,  369,  1937] 
1576932737.7396092, [443,  369,  1949] 
1576932737.7974625, [442,  369,  1943] 
1576932737.8167598, [441,  369,  1968] 
1576932737.8573031, [442,  369,  1968] 
1576932737.875912, [441,  368,  1961] 
1576932737.927017, [442,  368,  1925] 
1576932737.944612, [443,  369,  1925] 
1576932737.9950836, [442,  368,  1925] 
1576932738.0739024, [442,  368,  1968] 
1576932738.0900435, [442,  367,  1919] 
1576932738.1202302, [443,  367,  1925] 
1576932738.1556299, [441,  367,  1943] 
1576932738.18915, [440,  367,  1937] 
1576932738.2216504, [440,  366,  1943] 
1576932738.2404342, [439,  366,  1937] 
1576932738.2971654, [437,  366,  1987] 
1576932738.3152246, [438,  365,  1937] 
1576932738.3581164, [440,  365,  1901] 
1576932738.3763328, [441,  365,  1919] 
1576932738.4289894, [441,  365,  1901] 
1576932738.4470236, [441,  366,  1901] 
1576932738.4937832, [442,  366,  1919] 
1576932738.5124843, [442,  366,  1889] 
1576932738.5632415, [443,  366,  1895] 
1576932738.5809906, [442,  367,  1907] 
1576932738.631187, [441,  365,  1925] 
1576932738.6465418, [438,  364,  1901] 
1576932738.694776, [442,  362,  1895] 
1576932738.7084587, [442,  359,  1895] 
1576932738.7645724, [441,  357,  1931] 
1576932738.7806544, [441,  355,  1895] 
1576932738.8313382, [441,  355,  1937] 
1576932738.8494172, [442,  357,  1925] 
1576932738.8974812, [441,  357,  1913] 
1576932738.9164565, [441,  357,  1925] 
1576932738.965268, [440,  357,  1889] 
1576932738.9831793, [441,  357,  1872] 
1576932739.0299377, [440,  357,  1901] 
1576932739.0480537, [440,  357,  1889] 
1576932739.095938, [441,  356,  1901] 
1576932739.1155713, [442,  355,  1878] 
1576932739.163894, [441,  354,  1895] 
1576932739.1814709, [441,  354,  1889] 
1576932739.232807, [440,  353,  1895] 
1576932739.2506611, [439,  353,  1889] 
1576932739.3001935, [440,  354,  1872] 
1576932739.3179576, [438,  353,  1901] 
1576932739.3727586, [438,  353,  1889] 
1576932739.3871198, [436,  354,  1895] 
1576932739.4294784, [437,  354,  1901] 
1576932739.4627352, [438,  354,  1889] 
1576932739.4958189, [438,  355,  1925] 
1576932739.5273, [437,  356,  1883] 
1576932739.5640254, [435,  356,  1883] 
1576932739.5809777, [435,  356,  1913] 
1576932739.6366947, [434,  356,  1878] 
1576932739.6546886, [436,  356,  1889] 
1576932739.699509, [436,  356,  1883] 
1576932739.718769, [435,  356,  1937] 
1576932739.763814, [435,  357,  1907] 
1576932739.78204, [436,  357,  1878] 
1576932739.8372493, [436,  357,  1889] 
1576932739.855855, [436,  358,  1907] 
1576932739.8986871, [437,  358,  1883] 
1576932739.9182208, [437,  358,  1919] 
1576932739.973848, [437,  359,  1919] 
1576932739.989345, [439,  360,  1907] 
1576932740.0327277, [440,  360,  1907] 
1576932740.0473711, [443,  361,  1925] 
1576932740.1055012, [445,  361,  1901] 
1576932740.1211371, [447,  361,  1937] 
1576932740.1702902, [449,  361,  1895] 
1576932740.1885722, [452,  363,  1913] 
1576932740.2348785, [452,  364,  1883] 
1576932740.2534258, [452,  365,  1943] 
1576932740.3016524, [452,  365,  1901] 
1576932740.3210974, [452,  364,  1883] 
1576932740.371191, [450,  364,  1901] 
1576932740.3895981, [444,  361,  1925] 
1576932740.4378688, [443,  359,  1937] 
1576932740.4563282, [440,  357,  1919] 
1576932740.499634, [440,  356,  1901] 
1576932740.5184875, [440,  354,  1901] 
1576932740.5723495, [441,  354,  1889] 
1576932740.590656, [441,  354,  1878] 
1576932740.6388636, [443,  354,  1878] 
1576932740.657172, [443,  356,  1889] 
1576932740.7059684, [442,  356,  1907] 
1576932740.7224028, [442,  356,  1889] 
1576932740.7726216, [442,  357,  1913] 
1576932740.789434, [440,  357,  1889] 
1576932740.866169, [440,  359,  1901] 
1576932740.8983712, [441,  359,  1895] 
1576932740.933326, [441,  360,  1901] 
1576932740.9710615, [441,  360,  1901] 
1576932740.9893174, [441,  359,  1895] 
1576932741.0411494, [442,  359,  1883] 
1576932741.060311, [441,  359,  1889] 
1576932741.1038444, [440,  359,  1895] 
1576932741.1227798, [438,  358,  1931] 
1576932741.1755388, [439,  359,  1901] 
1576932741.192923, [440,  359,  1925] 
1576932741.2417462, [441,  359,  1919] 
1576932741.2568479, [441,  361,  1937] 
1576932741.3082864, [444,  363,  1907] 
1576932741.3236375, [445,  363,  1907] 
1576932741.373709, [447,  364,  1955] 
1576932741.3882015, [448,  364,  1919] 
1576932741.444672, [449,  364,  1949] 
1576932741.4628167, [449,  364,  1919] 
1576932741.506878, [449,  364,  1955] 
1576932741.5250137, [447,  365,  1937] 
1576932741.5734088, [447,  363,  1961] 
1576932741.591374, [446,  363,  1919] 
1576932741.6417906, [446,  363,  1919] 
1576932741.659834, [445,  362,  1895] 
1576932741.7114139, [447,  362,  1895] 
1576932741.729396, [447,  362,  1925] 
1576932741.7709174, [448,  363,  1913] 
1576932741.8059785, [448,  363,  1931] 
1576932741.8226206, [448,  363,  1883] 
1576932741.8774056, [448,  363,  1937] 
1576932741.896994, [447,  362,  1913] 
1576932741.9504356, [448,  362,  1901] 
1576932741.9659204, [447,  362,  1913] 
1576932742.0043986, [447,  362,  1919] 
1576932742.038574, [446,  361,  1955] 
1576932742.0717652, [447,  361,  1889] 
1576932742.104408, [447,  361,  1919] 
1576932742.1416452, [448,  361,  1895] 
1576932742.1591287, [448,  362,  1931] 
1576932742.2081642, [448,  362,  1949] 
1576932742.2256362, [450,  362,  1913] 
1576932742.2791822, [453,  362,  1872] 
1576932742.2961247, [450,  362,  1883] 
1576932742.3467114, [450,  362,  1889] 
1576932742.3647993, [449,  362,  1883] 
1576932742.4113128, [451,  361,  1878] 
1576932742.429394, [448,  361,  1913] 
1576932742.4798102, [448,  360,  1895] 
1576932742.4956453, [448,  360,  1925] 
1576932743.182415, [471,  268,  1925] 
1576932743.1985078, [460,  271,  1907] 
1576932743.2327569, [454,  278,  1913] 
1576932743.2481909, [450,  274,  1907] 
1576932743.2628162, [441,  277,  1907] 
1576932743.298613, [436,  279,  1907] 
1576932743.3164034, [433,  282,  1931] 
1576932743.3347492, [427,  285,  1961] 
1576932743.364068, [425,  296,  2095] 
1576932743.382504, [423,  288,  2013] 
1576932743.3983545, [420,  292,  2081] 
1576932743.4310393, [418,  303,  2176] 
1576932743.4485233, [417,  296,  2131] 
1576932743.4667675, [416,  297,  2116] 
1576932743.4973786, [412,  289,  2088] 
1576932743.514952, [414,  299,  2207] 
1576932743.5321388, [414,  300,  2138] 
1576932743.5688498, [410,  309,  2215] 
1576932743.587722, [413,  302,  2161] 
1576932743.605502, [413,  303,  2161] 
1576932743.6285605, [447,  355,  1901] 
1576932743.6463673, [414,  303,  2176] 
1576932743.6642413, [415,  302,  2169] 
1576932743.7013958, [426,  302,  2095] 
1576932743.7198882, [418,  302,  2138] 
1576932743.7373385, [421,  301,  2102] 
1576932743.7637117, [431,  299,  2033] 
1576932743.7818336, [426,  299,  2074] 
1576932743.8028667, [430,  297,  2013] 
1576932743.8320975, [439,  292,  1925] 
1576932743.851046, [439,  294,  1949] 
1576932743.869352, [449,  292,  1907] 
1576932743.8989236, [458,  289,  1855] 
1576932743.9174068, [461,  290,  1895] 
1576932743.9355788, [470,  290,  1878] 
1576932743.968045, [470,  285,  1878] 
1576932743.9874563, [478,  292,  1828] 
1576932744.0047204, [452,  358,  1895] 
1576932744.049656, [453,  358,  1949] 
1576932744.068447, [453,  357,  1901] 
1576932744.1208677, [452,  358,  1937] 
1576932744.1387892, [453,  358,  1901] 
1576932744.1897972, [453,  357,  1901] 
1576932744.2080438, [453,  358,  1889] 
1576932744.2497594, [454,  358,  1901] 
1576932744.2673652, [452,  358,  1919] 
1576932744.3234062, [455,  358,  1913] 
1576932744.3433583, [454,  358,  1913] 
1576932744.4081082, [455,  359,  1919] 
1576932744.4500923, [457,  358,  1925] 
1576932744.481056, [458,  357,  1913] 
1576932744.5147552, [458,  357,  1907] 
1576932744.5481658, [458,  357,  1925] 
1576932744.5813537, [458,  357,  1883] 
1576932744.6195183, [458,  357,  1895] 
1576932744.6378012, [456,  356,  1925] 
1576932744.68777, [456,  356,  1913] 
1576932744.704129, [456,  356,  1883] 
1576932744.7566235, [455,  356,  1883] 
1576932744.7733617, [456,  356,  1872] 
1576932744.822564, [456,  356,  1919] 
1576932744.8412833, [455,  356,  1913] 
1576932744.8884614, [458,  356,  1866] 
1576932744.9062233, [456,  356,  1889] 
1576932744.9611075, [416,  213,  1931] 
1576932744.9762685, [413,  223,  1872] 
1576932745.0040088, [425,  220,  1872] 
1576932745.0202382, [408,  231,  1849] 
1576932745.036247, [399,  241,  1883] 
1576932745.0749614, [417,  236,  1838] 
1576932745.0917366, [402,  243,  1889] 
1576932745.1087728, [399,  249,  1895] 
1576932745.1368988, [410,  248,  1913] 
1576932745.1551263, [397,  254,  1913] 
1576932745.1730196, [395,  259,  1901] 
1576932745.2072725, [406,  257,  1895] 
1576932745.225771, [396,  262,  1889] 
1576932745.2426116, [396,  265,  1919] 
1576932745.27194, [407,  264,  1889] 
1576932745.2918684, [397,  267,  1907] 
1576932745.3105376, [398,  267,  1907] 
1576932745.3379266, [395,  277,  1937] 
1576932745.3570824, [398,  267,  1925] 
1576932745.37519, [397,  268,  1883] 
1576932745.4049413, [410,  268,  1901] 
1576932745.4243612, [397,  267,  1907] 
1576932745.4427397, [398,  266,  1901] 
1576932745.4898834, [398,  266,  1878] 
1576932745.5070019, [398,  265,  1889] 
1576932745.5419455, [390,  270,  1913] 
1576932745.5604022, [399,  265,  1913] 
1576932745.5780337, [400,  264,  1901] 
1576932745.6074061, [412,  262,  1895] 
1576932745.6257355, [400,  264,  1907] 
1576932745.642303, [401,  264,  1889] 
1576932745.6750534, [391,  274,  1919] 
1576932745.69524, [401,  265,  1889] 
1576932745.7145116, [402,  265,  1913] 
1576932745.7408738, [415,  263,  1925] 
1576932745.758713, [402,  266,  1895] 
1576932745.7768078, [403,  267,  1889] 
1576932745.8059285, [401,  277,  1949] 
1576932745.8237944, [404,  267,  1925] 
1576932745.8429885, [405,  267,  1931] 
1576932745.8754673, [418,  266,  1919] 
1576932745.892198, [406,  268,  1901] 
1576932745.9103909, [408,  269,  1907] 
1576932745.9434574, [406,  280,  1931] 
1576932745.9629602, [412,  271,  1949] 
1576932745.9820151, [418,  274,  1949] 
1576932746.0095797, [427,  270,  1937] 
1576932746.0256202, [425,  279,  1961] 
1576932746.043037, [441,  291,  1925] 
1576932746.0766728, [448,  284,  1901] 
1576932746.0945442, [461,  307,  1889] 
1576932746.1127737, [474,  328,  1806] 
1576932746.1402469, [476,  338,  1806] 
1576932746.158753, [457,  356,  1925] 
1576932746.176505, [457,  356,  1901] 
1576932746.2297888, [457,  357,  1931] 
1576932746.248464, [457,  357,  1895] 
1576932746.2932353, [458,  358,  1901] 
1576932746.3115118, [459,  358,  1872] 
1576932746.3646085, [460,  358,  1901] 
1576932746.3837154, [460,  358,  1878] 
1576932746.423374, [460,  358,  1901] 
1576932746.4596958, [461,  358,  1901] 
1576932746.477154, [461,  358,  1872] 
1576932746.534753, [460,  358,  1913] 
1576932746.5530257, [459,  358,  1889] 
1576932746.5912464, [461,  358,  1861] 
1576932746.628089, [459,  358,  1925] 
1576932746.6466947, [460,  357,  1889] 
1576932746.6995258, [460,  357,  1901] 
1576932746.7184544, [460,  356,  1878] 
1576932746.7684863, [460,  355,  1878] 
1576932746.785002, [459,  355,  1913] 
1576932746.8265572, [458,  355,  1872] 
1576932746.8594487, [458,  355,  1901] 
1576932746.893148, [455,  355,  1901] 
1576932746.9247413, [455,  356,  1949] 
1576932746.9602304, [456,  356,  1907] 
1576932746.9957821, [455,  356,  1919] 
1576932747.0130394, [456,  356,  1913] 
1576932747.067439, [455,  356,  1955] 
1576932747.085336, [456,  356,  1919] 
1576932747.1335766, [455,  357,  1937] 
1576932747.1515744, [455,  356,  1919] 
1576932747.2011385, [455,  356,  1901] 
1576932747.2201066, [456,  355,  1925] 
1576932747.2613523, [455,  355,  1883] 
1576932747.279027, [454,  355,  1925] 
1576932747.3416376, [455,  356,  1913] 
1576932747.3571782, [455,  356,  1883] 
1576932747.393658, [455,  356,  1949] 
1576932747.4274764, [456,  356,  1913] 
1576932747.4620943, [456,  356,  1919] 
1576932747.4951966, [456,  357,  1937] 
1576932747.53087, [456,  357,  1919] 
1576932747.548503, [455,  356,  1931] 
1576932747.6044388, [457,  356,  1895] 
1576932747.6214619, [456,  355,  1931] 
1576932747.666698, [456,  355,  1901] 
1576932747.6849802, [457,  356,  1889] 
1576932747.7347152, [458,  356,  1889] 
1576932747.7518551, [457,  356,  1901] 
1576932747.8033564, [457,  357,  1907] 
1576932747.820277, [457,  356,  1925] 
1576932747.865809, [457,  356,  1968] 
1576932747.8838494, [458,  355,  1866] 
1576932747.9423954, [458,  355,  1889] 
1576932747.9579763, [460,  354,  1878] 
1576932747.9957955, [460,  354,  1872] 
1576932748.0290318, [461,  353,  1883] 
1576932748.066035, [460,  353,  1861] 
1576932748.0964012, [459,  355,  1878] 
1576932748.133608, [459,  355,  1861] 
1576932748.1504927, [458,  355,  1895] 
1576932748.2030368, [458,  355,  1907] 
1576932748.2224102, [458,  353,  1878] 
1576932748.2889214, [457,  352,  1889] 
1576932748.3365815, [457,  352,  1872] 
1576932748.3550284, [457,  351,  1855] 
1576932748.4052155, [458,  352,  1878] 
1576932748.4234781, [459,  353,  1878] 
1576932748.4763918, [460,  355,  1883] 
1576932748.4915466, [462,  357,  1895] 
1576932748.535796, [463,  359,  1855] 
1576932748.5654073, [459,  358,  1937] 
1576932748.6005533, [459,  358,  1907] 
1576932748.6321142, [461,  357,  1895] 
1576932748.6720178, [459,  355,  1907] 
1576932748.690276, [458,  354,  1907] 
1576932748.7390447, [457,  354,  1925] 
1576932748.7549646, [457,  354,  1889] 
1576932748.8078809, [458,  353,  1889] 
1576932748.82635, [458,  351,  1866] 
1576932748.8720791, [460,  350,  1872] 
1576932748.8906748, [461,  350,  1844] 
1576932748.9415345, [460,  350,  1866] 
1576932748.9596732, [460,  350,  1883] 
1576932749.0060267, [459,  350,  1878] 
1576932749.0237546, [458,  351,  1866] 
1576932749.081088, [459,  352,  1901] 
1576932749.0945344, [459,  352,  1866] 
1576932749.1370935, [459,  352,  1866] 
1576932749.1670146, [460,  352,  1889] 
1576932749.236125, [460,  352,  1889] 
1576932749.2684314, [460,  352,  1889] 
1576932749.3061857, [460,  351,  1889] 
1576932749.3232563, [461,  352,  1849] 
1576932749.375731, [459,  351,  1844] 
1576932749.3933313, [461,  351,  1855] 
1576932749.4406083, [459,  351,  1855] 
1576932749.4574976, [460,  351,  1878] 
1576932749.510381, [459,  351,  1889] 
1576932749.5272102, [459,  351,  1878] 
1576932749.5833554, [460,  351,  1883] 
1576932749.5989976, [460,  351,  1849] 
1576932749.6368027, [461,  351,  1866] 
1576932749.669638, [462,  351,  1855] 
1576932749.7057087, [463,  351,  1855] 
1576932749.7384388, [466,  350,  1855] 
1576932749.7565958, [469,  348,  1770] 
1576932749.8117383, [472,  348,  1750] 
1576932749.8286958, [470,  349,  1765] 
1576932749.8765924, [468,  347,  1770] 
1576932749.8928783, [469,  345,  1760] 
1576932749.9456937, [469,  343,  1735] 
1576932749.963305, [469,  342,  1765] 
1576932750.009834, [467,  341,  1760] 
1576932750.0280154, [460,  342,  1745] 
1576932750.0762255, [459,  342,  1750] 
1576932750.097275, [457,  343,  1775] 
1576932750.143707, [455,  342,  1806] 
1576932750.1616743, [458,  342,  1811] 
1576932750.2143784, [459,  342,  1796] 
1576932750.229459, [462,  340,  1740] 
1576932750.2776556, [465,  340,  1725] 
1576932750.2923353, [464,  340,  1720] 
1576932750.3460958, [463,  341,  1740] 
1576932750.3608727, [462,  341,  1765] 
1576932750.4158792, [463,  341,  1740] 
1576932750.4327385, [459,  340,  1750] 
1576932750.479464, [462,  340,  1716] 
1576932750.4965394, [461,  340,  1725] 
1576932750.542469, [461,  342,  1750] 
1576932750.5597322, [459,  343,  1780] 
1576932750.582055, [461,  342,  1760] 
1576932750.6343865, [461,  341,  1730] 
1576932750.7109127, [459,  341,  1760] 
1576932750.7350852, [459,  340,  1760] 
1576932750.7856262, [457,  340,  1760] 
1576932750.8027663, [458,  340,  1730] 
1576932750.8484457, [457,  338,  1775] 
1576932750.8638093, [457,  338,  1770] 
1576932750.8861358, [459,  337,  1750] 
1576932750.9344301, [458,  337,  1740] 
1576932750.9940488, [455,  339,  1790] 
1576932751.0102367, [454,  340,  1811] 
1576932751.0365453, [455,  340,  1775] 
1576932751.1041625, [455,  341,  1811] 
1576932751.1438453, [456,  343,  1801] 
1576932751.1630802, [458,  344,  1801] 
1576932751.186819, [455,  343,  1844] 
1576932751.2387147, [457,  344,  1806] 
1576932751.2578125, [457,  343,  1817] 
1576932751.2948282, [457,  344,  1801] 
1576932751.3124976, [456,  343,  1801] 
1576932751.3386476, [459,  342,  1822] 
1576932751.3857658, [458,  343,  1785] 
1576932751.403354, [456,  343,  1801] 
1576932751.464894, [457,  344,  1790] 
1576932751.4857779, [458,  344,  1817] 
1576932751.5365484, [458,  344,  1811] 
1576932751.5966005, [457,  343,  1822] 
1576932751.6125538, [457,  344,  1811] 
1576932751.654237, [458,  344,  1844] 
1576932751.672276, [457,  343,  1801] 
1576932751.716532, [456,  344,  1833] 
1576932751.7338223, [456,  344,  1801] 
1576932751.7756484, [456,  345,  1822] 
1576932751.792936, [457,  346,  1790] 
1576932751.8690808, [456,  348,  1861] 
1576932751.8864827, [457,  348,  1844] 
1576932751.9298894, [457,  348,  1872] 
1576932751.9465725, [456,  347,  1828] 
1576932751.970238, [457,  345,  1833] 
1576932752.0207956, [456,  342,  1849] 
1576932752.0384395, [454,  340,  1811] 
1576932752.0860298, [455,  341,  1822] 
1576932752.1020472, [453,  342,  1806] 
1576932752.170264, [454,  342,  1801] 
1576932752.1844504, [455,  342,  1801] 
1576932752.2299206, [456,  341,  1790] 
1576932752.2452643, [455,  340,  1790] 
1576932752.3381608, [452,  339,  1844] 
1576932752.379664, [454,  339,  1780] 
1576932752.3971932, [456,  341,  1817] 
1576932752.4231837, [457,  343,  1806] 
1576932752.470933, [457,  344,  1828] 
1576932752.487013, [455,  344,  1822] 
1576932752.5290787, [455,  345,  1833] 
1576932752.5472302, [454,  343,  1855] 
1576932752.5755105, [452,  342,  1828] 
1576932752.6206524, [452,  340,  1833] 
1576932752.637519, [452,  341,  1828] 
1576932752.6839209, [453,  342,  1828] 
1576932752.723769, [454,  341,  1833] 
